INFO | - Epoch 000, ExpID 14915 best_epoch=0 improved=1
INFO | Test - Points (EXACT): total_masked=424439 correct=133234 right_rate=31.3906%
INFO | - Epoch 079, ExpID 14915 best_epoch=72 improved=0
INFO | Train - Loss (last batch): 0.00646
INFO | Val - Loss, MSE, MAE: 0.00499, 0.00499, 0.03726
INFO | Test - Best epoch, Loss, MSE, MAE: 72, 0.00636, 0.00636, 0.03777
INFO | Test - Points (EXACT): total_masked=424439 correct=133234 right_rate=31.3906%
INFO | - Epoch 080, ExpID 14915 best_epoch=80 improved=1
INFO | Train - Loss (last batch): 0.00409
INFO | Val - Loss, MSE, MAE: 0.00491, 0.00491, 0.03703
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 081, ExpID 14915 best_epoch=80 improved=0
INFO | Train - Loss (last batch): 0.00455
INFO | Val - Loss, MSE, MAE: 0.00517, 0.00517, 0.03967
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 082, ExpID 14915 best_epoch=80 improved=0
INFO | Train - Loss (last batch): 0.01377
INFO | Val - Loss, MSE, MAE: 0.00516, 0.00516, 0.03955
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 083, ExpID 14915 best_epoch=80 improved=0
INFO | Train - Loss (last batch): 0.00357
INFO | Val - Loss, MSE, MAE: 0.00502, 0.00502, 0.03923
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 084, ExpID 14915 best_epoch=80 improved=0
INFO | Train - Loss (last batch): 0.00326
INFO | Val - Loss, MSE, MAE: 0.00492, 0.00492, 0.03700
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 085, ExpID 14915 best_epoch=80 improved=0
INFO | Train - Loss (last batch): 0.00325
INFO | Val - Loss, MSE, MAE: 0.00502, 0.00502, 0.03658
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 086, ExpID 14915 best_epoch=80 improved=0
INFO | Train - Loss (last batch): 0.00491
INFO | Val - Loss, MSE, MAE: 0.00551, 0.00551, 0.04245
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 087, ExpID 14915 best_epoch=80 improved=0
INFO | Train - Loss (last batch): 0.00689
INFO | Val - Loss, MSE, MAE: 0.00509, 0.00509, 0.03931
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 088, ExpID 14915 best_epoch=80 improved=0
INFO | Train - Loss (last batch): 0.00493
INFO | Val - Loss, MSE, MAE: 0.00505, 0.00505, 0.03680
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 089, ExpID 14915 best_epoch=80 improved=0
INFO | Train - Loss (last batch): 0.00384
INFO | Val - Loss, MSE, MAE: 0.00505, 0.00505, 0.03872
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 090, ExpID 14915 best_epoch=80 improved=0
INFO | Train - Loss (last batch): 0.00414
INFO | Val - Loss, MSE, MAE: 0.00545, 0.00545, 0.04173
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 091, ExpID 14915 best_epoch=80 improved=0
INFO | Train - Loss (last batch): 0.00280
INFO | Val - Loss, MSE, MAE: 0.00514, 0.00514, 0.04001
INFO | Test - Best epoch, Loss, MSE, MAE: 80, 0.00635, 0.00635, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123053 right_rate=28.9919%
INFO | - Epoch 092, ExpID 14915 best_epoch=92 improved=1
INFO | Train - Loss (last batch): 0.00909
INFO | Val - Loss, MSE, MAE: 0.00491, 0.00491, 0.03813
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 093, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00459
INFO | Val - Loss, MSE, MAE: 0.00491, 0.00491, 0.03620
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 094, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00434
INFO | Val - Loss, MSE, MAE: 0.00496, 0.00496, 0.03758
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 095, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00338
INFO | Val - Loss, MSE, MAE: 0.00498, 0.00498, 0.03795
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 096, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00619
INFO | Val - Loss, MSE, MAE: 0.00519, 0.00519, 0.03865
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 097, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00432
INFO | Val - Loss, MSE, MAE: 0.00492, 0.00492, 0.03704
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 098, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00336
INFO | Val - Loss, MSE, MAE: 0.00501, 0.00501, 0.03939
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 099, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00480
INFO | Val - Loss, MSE, MAE: 0.00511, 0.00511, 0.04034
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 100, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00756
INFO | Val - Loss, MSE, MAE: 0.00503, 0.00503, 0.03888
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 101, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00438
INFO | Val - Loss, MSE, MAE: 0.00630, 0.00630, 0.04861
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 102, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00412
INFO | Val - Loss, MSE, MAE: 0.00514, 0.00514, 0.03933
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 103, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00399
INFO | Val - Loss, MSE, MAE: 0.00497, 0.00497, 0.03668
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 104, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00567
INFO | Val - Loss, MSE, MAE: 0.00507, 0.00507, 0.04112
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 105, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00409
INFO | Val - Loss, MSE, MAE: 0.00510, 0.00510, 0.03972
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 106, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00355
INFO | Val - Loss, MSE, MAE: 0.00516, 0.00516, 0.03727
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 107, ExpID 14915 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.00402
INFO | Val - Loss, MSE, MAE: 0.00502, 0.00502, 0.03788
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.00641, 0.00641, 0.03870
INFO | Test - Points (EXACT): total_masked=424439 correct=116274 right_rate=27.3947%
INFO | - Epoch 108, ExpID 14915 best_epoch=108 improved=1
INFO | Train - Loss (last batch): 0.00257
INFO | Val - Loss, MSE, MAE: 0.00490, 0.00490, 0.03673
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 109, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00440
INFO | Val - Loss, MSE, MAE: 0.00500, 0.00500, 0.03657
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 110, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00379
INFO | Val - Loss, MSE, MAE: 0.00513, 0.00513, 0.03828
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 111, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00334
INFO | Val - Loss, MSE, MAE: 0.00501, 0.00501, 0.03774
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 112, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00481
INFO | Val - Loss, MSE, MAE: 0.00545, 0.00545, 0.04251
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 113, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00330
INFO | Val - Loss, MSE, MAE: 0.00497, 0.00497, 0.03752
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 114, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00522
INFO | Val - Loss, MSE, MAE: 0.00510, 0.00510, 0.03791
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 115, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00414
INFO | Val - Loss, MSE, MAE: 0.00529, 0.00529, 0.03972
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 116, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00841
INFO | Val - Loss, MSE, MAE: 0.00499, 0.00499, 0.03705
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 117, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00354
INFO | Val - Loss, MSE, MAE: 0.00496, 0.00496, 0.03710
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 118, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00334
INFO | Val - Loss, MSE, MAE: 0.00516, 0.00516, 0.03985
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 119, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00377
INFO | Val - Loss, MSE, MAE: 0.00519, 0.00519, 0.03885
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 120, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00445
INFO | Val - Loss, MSE, MAE: 0.00499, 0.00499, 0.03786
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 121, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00430
INFO | Val - Loss, MSE, MAE: 0.00516, 0.00516, 0.04009
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 122, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00588
INFO | Val - Loss, MSE, MAE: 0.00540, 0.00540, 0.04092
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 123, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00362
INFO | Val - Loss, MSE, MAE: 0.00492, 0.00492, 0.03644
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 124, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00490
INFO | Val - Loss, MSE, MAE: 0.00561, 0.00561, 0.04429
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 125, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00361
INFO | Val - Loss, MSE, MAE: 0.00505, 0.00505, 0.03810
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 126, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00512
INFO | Val - Loss, MSE, MAE: 0.00577, 0.00577, 0.04654
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 127, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00374
INFO | Val - Loss, MSE, MAE: 0.00509, 0.00509, 0.03860
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 128, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00395
INFO | Val - Loss, MSE, MAE: 0.00518, 0.00518, 0.04008
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 129, ExpID 14915 best_epoch=108 improved=0
INFO | Train - Loss (last batch): 0.00330
INFO | Val - Loss, MSE, MAE: 0.00502, 0.00502, 0.03807
INFO | Test - Best epoch, Loss, MSE, MAE: 108, 0.00677, 0.00677, 0.03791
INFO | Test - Points (EXACT): total_masked=424439 correct=135510 right_rate=31.9268%
INFO | - Epoch 130, ExpID 14915 best_epoch=130 improved=1
INFO | Train - Loss (last batch): 0.00584
INFO | Val - Loss, MSE, MAE: 0.00487, 0.00487, 0.03667
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 131, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00427
INFO | Val - Loss, MSE, MAE: 0.00498, 0.00498, 0.03742
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 132, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00510
INFO | Val - Loss, MSE, MAE: 0.00517, 0.00517, 0.03824
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 133, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00394
INFO | Val - Loss, MSE, MAE: 0.00497, 0.00497, 0.03701
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 134, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00349
INFO | Val - Loss, MSE, MAE: 0.00499, 0.00499, 0.03747
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 135, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00372
INFO | Val - Loss, MSE, MAE: 0.00500, 0.00500, 0.03748
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 136, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00274
INFO | Val - Loss, MSE, MAE: 0.00511, 0.00511, 0.03720
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 137, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00404
INFO | Val - Loss, MSE, MAE: 0.00501, 0.00501, 0.03782
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 138, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00357
INFO | Val - Loss, MSE, MAE: 0.00496, 0.00496, 0.03673
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 139, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00338
INFO | Val - Loss, MSE, MAE: 0.00509, 0.00509, 0.03764
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 140, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00447
INFO | Val - Loss, MSE, MAE: 0.00491, 0.00491, 0.03689
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 141, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00416
INFO | Val - Loss, MSE, MAE: 0.00516, 0.00516, 0.03953
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 142, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00453
INFO | Val - Loss, MSE, MAE: 0.00497, 0.00497, 0.03647
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 143, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.01008
INFO | Val - Loss, MSE, MAE: 0.00516, 0.00516, 0.03865
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 144, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00377
INFO | Val - Loss, MSE, MAE: 0.00491, 0.00491, 0.03591
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 145, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00319
INFO | Val - Loss, MSE, MAE: 0.00520, 0.00520, 0.03993
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 146, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00346
INFO | Val - Loss, MSE, MAE: 0.00537, 0.00537, 0.04005
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 147, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00473
INFO | Val - Loss, MSE, MAE: 0.00499, 0.00499, 0.03668
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 148, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00521
INFO | Val - Loss, MSE, MAE: 0.00520, 0.00520, 0.03889
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 149, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00262
INFO | Val - Loss, MSE, MAE: 0.00516, 0.00516, 0.03804
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 150, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00565
INFO | Val - Loss, MSE, MAE: 0.00500, 0.00500, 0.03731
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 151, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00382
INFO | Val - Loss, MSE, MAE: 0.00512, 0.00512, 0.03870
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 152, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00436
INFO | Val - Loss, MSE, MAE: 0.00506, 0.00506, 0.03733
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 153, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00392
INFO | Val - Loss, MSE, MAE: 0.00495, 0.00495, 0.03709
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 154, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00398
INFO | Val - Loss, MSE, MAE: 0.00517, 0.00517, 0.03736
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 155, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00371
INFO | Val - Loss, MSE, MAE: 0.00529, 0.00529, 0.03852
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 156, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00310
INFO | Val - Loss, MSE, MAE: 0.00511, 0.00511, 0.03773
INFO | Test - Best epoch, Loss, MSE, MAE: 130, 0.00677, 0.00677, 0.03768
INFO | Test - Points (EXACT): total_masked=424439 correct=131271 right_rate=30.9281%
INFO | - Epoch 157, ExpID 14915 best_epoch=130 improved=0
INFO | Train - Loss (last batch): 0.00462
INFO | Val - Loss, MSE, MAE: 0.00498, 0.00498, 0.03636
