INFO | 2025-12-23 12:03:46
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 12 --batch_size 192 --lr 1e-4 --patience 30 --epoch 300 --nhead 4 --tf_layer 1 --nlayer 1 --te_dim 10 --node_dim 10 --hid_dim 32 --seed 1 --gpu 0 --multi_scales 2,6 --multi_strides 2,6 --fusion concat
INFO | ExpID=72737 PID=540670 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=346844
INFO | ckpt_path=experiments/experiment_72737.ckpt
INFO | args=Namespace(multi_scales='2,6', multi_strides='2,6', fusion='concat', state='def', n=100000000, hop=1, nhead=4, tf_layer=1, nlayer=1, epoch=300, patience=30, history=12, patch_size=24, stride=24, logmode='a', lr=0.0001, w_decay=0.0, batch_size=192, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=32, te_dim=10, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=540670, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=126 n_val_batches=42 n_test_batches=42 quantization=0.0 history=12 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=108 time=12.26s lr=0.0001 grad_norm=2.191520 mask_ratio_lastbatch=0.142736 cuda_mem_alloc_mb=223.64 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=109 time=11.27s lr=0.0001 grad_norm=2.271321 mask_ratio_lastbatch=0.150455 cuda_mem_alloc_mb=223.69 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=110 time=9.72s lr=0.0001 grad_norm=3.040634 mask_ratio_lastbatch=0.144585 cuda_mem_alloc_mb=223.86 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=111 time=9.67s lr=0.0001 grad_norm=6.888541 mask_ratio_lastbatch=0.138914 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=112 time=9.68s lr=0.0001 grad_norm=3.935859 mask_ratio_lastbatch=0.150827 cuda_mem_alloc_mb=223.85 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=113 time=9.69s lr=0.0001 grad_norm=7.176798 mask_ratio_lastbatch=0.122986 cuda_mem_alloc_mb=224.01 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=114 time=10.08s lr=0.0001 grad_norm=3.285156 mask_ratio_lastbatch=0.141044 cuda_mem_alloc_mb=223.94 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=115 time=9.84s lr=0.0001 grad_norm=3.483785 mask_ratio_lastbatch=0.135303 cuda_mem_alloc_mb=223.90 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=116 time=9.68s lr=0.0001 grad_norm=7.068823 mask_ratio_lastbatch=0.138948 cuda_mem_alloc_mb=223.90 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=117 time=9.92s lr=0.0001 grad_norm=1.914497 mask_ratio_lastbatch=0.146349 cuda_mem_alloc_mb=223.85 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=118 time=9.69s lr=5e-05 grad_norm=2.464483 mask_ratio_lastbatch=0.145553 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=119 time=9.81s lr=5e-05 grad_norm=2.912215 mask_ratio_lastbatch=0.144276 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=120 time=9.63s lr=5e-05 grad_norm=2.920290 mask_ratio_lastbatch=0.146567 cuda_mem_alloc_mb=223.81 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=121 time=9.71s lr=5e-05 grad_norm=0.863070 mask_ratio_lastbatch=0.148433 cuda_mem_alloc_mb=223.96 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=122 time=9.68s lr=5e-05 grad_norm=6.337462 mask_ratio_lastbatch=0.138936 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=123 time=10.03s lr=5e-05 grad_norm=2.919919 mask_ratio_lastbatch=0.134044 cuda_mem_alloc_mb=223.81 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=124 time=9.65s lr=5e-05 grad_norm=9.760673 mask_ratio_lastbatch=0.148732 cuda_mem_alloc_mb=223.89 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=125 time=9.67s lr=5e-05 grad_norm=3.241740 mask_ratio_lastbatch=0.155643 cuda_mem_alloc_mb=223.77 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=126 time=9.94s lr=5e-05 grad_norm=3.244042 mask_ratio_lastbatch=0.140019 cuda_mem_alloc_mb=223.88 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=127 time=9.68s lr=5e-05 grad_norm=1.998541 mask_ratio_lastbatch=0.136933 cuda_mem_alloc_mb=223.90 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=128 time=11.24s lr=2.5e-05 grad_norm=1.635711 mask_ratio_lastbatch=0.140712 cuda_mem_alloc_mb=223.57 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=129 time=11.24s lr=2.5e-05 grad_norm=4.540777 mask_ratio_lastbatch=0.137212 cuda_mem_alloc_mb=223.60 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=130 time=9.67s lr=2.5e-05 grad_norm=0.935900 mask_ratio_lastbatch=0.143081 cuda_mem_alloc_mb=223.85 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=131 time=9.90s lr=2.5e-05 grad_norm=5.060731 mask_ratio_lastbatch=0.138357 cuda_mem_alloc_mb=223.77 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=132 time=9.65s lr=2.5e-05 grad_norm=1.954625 mask_ratio_lastbatch=0.142728 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=133 time=9.68s lr=2.5e-05 grad_norm=1.006867 mask_ratio_lastbatch=0.142600 cuda_mem_alloc_mb=223.82 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=134 time=9.66s lr=2.5e-05 grad_norm=4.102911 mask_ratio_lastbatch=0.133406 cuda_mem_alloc_mb=223.83 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=135 time=9.64s lr=2.5e-05 grad_norm=1.759590 mask_ratio_lastbatch=0.141301 cuda_mem_alloc_mb=223.89 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=136 time=9.67s lr=2.5e-05 grad_norm=2.732145 mask_ratio_lastbatch=0.142226 cuda_mem_alloc_mb=223.93 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=137 time=9.65s lr=2.5e-05 grad_norm=4.238827 mask_ratio_lastbatch=0.137045 cuda_mem_alloc_mb=223.86 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=138 time=9.71s lr=1.25e-05 grad_norm=1.597445 mask_ratio_lastbatch=0.146190 cuda_mem_alloc_mb=223.86 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=139 time=9.80s lr=1.25e-05 grad_norm=2.904982 mask_ratio_lastbatch=0.139384 cuda_mem_alloc_mb=223.99 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=140 time=9.67s lr=1.25e-05 grad_norm=2.045628 mask_ratio_lastbatch=0.141160 cuda_mem_alloc_mb=223.91 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=141 time=10.65s lr=1.25e-05 grad_norm=1.123870 mask_ratio_lastbatch=0.146393 cuda_mem_alloc_mb=223.82 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=142 time=9.66s lr=1.25e-05 grad_norm=2.543359 mask_ratio_lastbatch=0.139163 cuda_mem_alloc_mb=223.89 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=143 time=9.65s lr=1.25e-05 grad_norm=3.348929 mask_ratio_lastbatch=0.147473 cuda_mem_alloc_mb=223.95 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=144 time=11.42s lr=1.25e-05 grad_norm=3.143163 mask_ratio_lastbatch=0.142521 cuda_mem_alloc_mb=223.59 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=145 time=9.67s lr=1.25e-05 grad_norm=2.549185 mask_ratio_lastbatch=0.141703 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=146 time=9.88s lr=1.25e-05 grad_norm=1.718502 mask_ratio_lastbatch=0.149537 cuda_mem_alloc_mb=223.95 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=147 time=10.54s lr=1.25e-05 grad_norm=1.469296 mask_ratio_lastbatch=0.145101 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=148 time=10.63s lr=6.25e-06 grad_norm=2.283361 mask_ratio_lastbatch=0.138945 cuda_mem_alloc_mb=223.93 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=149 time=9.66s lr=6.25e-06 grad_norm=5.894062 mask_ratio_lastbatch=0.141563 cuda_mem_alloc_mb=223.81 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=150 time=10.14s lr=6.25e-06 grad_norm=1.660663 mask_ratio_lastbatch=0.141792 cuda_mem_alloc_mb=224.04 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=151 time=9.68s lr=6.25e-06 grad_norm=2.790160 mask_ratio_lastbatch=0.148447 cuda_mem_alloc_mb=223.89 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=152 time=9.64s lr=6.25e-06 grad_norm=4.312856 mask_ratio_lastbatch=0.142757 cuda_mem_alloc_mb=223.84 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=153 time=9.68s lr=6.25e-06 grad_norm=1.077063 mask_ratio_lastbatch=0.144223 cuda_mem_alloc_mb=223.84 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=154 time=9.66s lr=6.25e-06 grad_norm=1.878320 mask_ratio_lastbatch=0.147771 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=155 time=10.88s lr=6.25e-06 grad_norm=1.502323 mask_ratio_lastbatch=0.148627 cuda_mem_alloc_mb=223.81 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=156 time=9.98s lr=6.25e-06 grad_norm=3.184065 mask_ratio_lastbatch=0.144850 cuda_mem_alloc_mb=223.77 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=157 time=9.86s lr=6.25e-06 grad_norm=4.842835 mask_ratio_lastbatch=0.142911 cuda_mem_alloc_mb=223.84 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=158 time=9.67s lr=3.125e-06 grad_norm=2.979548 mask_ratio_lastbatch=0.146875 cuda_mem_alloc_mb=223.94 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=159 time=9.66s lr=3.125e-06 grad_norm=1.502469 mask_ratio_lastbatch=0.141323 cuda_mem_alloc_mb=223.80 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=160 time=9.90s lr=3.125e-06 grad_norm=3.263213 mask_ratio_lastbatch=0.139622 cuda_mem_alloc_mb=223.85 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=161 time=10.00s lr=3.125e-06 grad_norm=2.869859 mask_ratio_lastbatch=0.141418 cuda_mem_alloc_mb=223.94 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=162 time=9.64s lr=3.125e-06 grad_norm=1.609166 mask_ratio_lastbatch=0.146818 cuda_mem_alloc_mb=223.98 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=163 time=9.67s lr=3.125e-06 grad_norm=1.258504 mask_ratio_lastbatch=0.139272 cuda_mem_alloc_mb=223.96 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=164 time=9.82s lr=3.125e-06 grad_norm=1.461267 mask_ratio_lastbatch=0.142606 cuda_mem_alloc_mb=223.81 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=165 time=9.64s lr=3.125e-06 grad_norm=2.135385 mask_ratio_lastbatch=0.132200 cuda_mem_alloc_mb=223.94 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=166 time=9.66s lr=3.125e-06 grad_norm=1.739712 mask_ratio_lastbatch=0.149962 cuda_mem_alloc_mb=223.91 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=167 time=9.67s lr=3.125e-06 grad_norm=1.763685 mask_ratio_lastbatch=0.150324 cuda_mem_alloc_mb=223.78 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=168 time=9.68s lr=1.5625e-06 grad_norm=1.593411 mask_ratio_lastbatch=0.149990 cuda_mem_alloc_mb=223.90 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=169 time=9.70s lr=1.5625e-06 grad_norm=1.135962 mask_ratio_lastbatch=0.140478 cuda_mem_alloc_mb=223.77 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=170 time=10.24s lr=1.5625e-06 grad_norm=3.044052 mask_ratio_lastbatch=0.146649 cuda_mem_alloc_mb=223.89 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=171 time=9.68s lr=1.5625e-06 grad_norm=1.860894 mask_ratio_lastbatch=0.141013 cuda_mem_alloc_mb=223.86 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=172 time=9.82s lr=1.5625e-06 grad_norm=1.879141 mask_ratio_lastbatch=0.132703 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=173 time=9.88s lr=1.5625e-06 grad_norm=1.589429 mask_ratio_lastbatch=0.140379 cuda_mem_alloc_mb=223.79 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
INFO | SYSTEM | epoch=174 time=9.70s lr=1.5625e-06 grad_norm=0.937359 mask_ratio_lastbatch=0.147024 cuda_mem_alloc_mb=223.88 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=772.40
