2025-12-23 05:49:45,383 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=144 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.004775 diff=-32.293292 abs_err=32.293293
2025-12-23 05:51:49,781 | INFO | TOP_BEST | split=test epoch=10 rank=1/3 b=34 t=27 var_idx=3 tp=1.404000 y_true=-0.158430 y_pred=-0.158091 diff=0.000339 abs_err=0.000339
2025-12-23 05:51:49,781 | INFO | TOP_BEST | split=test epoch=10 rank=2/3 b=141 t=53 var_idx=2 tp=1.662000 y_true=-0.173762 y_pred=-0.174566 diff=-0.000804 abs_err=0.000804
2025-12-23 05:51:49,781 | INFO | TOP_BEST | split=test epoch=10 rank=3/3 b=141 t=48 var_idx=2 tp=1.624000 y_true=-0.173762 y_pred=-0.174569 diff=-0.000806 abs_err=0.000806
2025-12-23 05:51:49,781 | INFO | TOP_OK | split=test epoch=10 none_found (no exact matches)
2025-12-23 05:52:35,216 | INFO | TOP_ERR | split=test epoch=14 rank=1/10 b=141 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.040626 diff=-32.329143 abs_err=32.329144
2025-12-23 05:52:35,217 | INFO | TOP_ERR | split=test epoch=14 rank=2/10 b=139 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.038241 diff=-32.326758 abs_err=32.326759
2025-12-23 05:52:35,217 | INFO | TOP_ERR | split=test epoch=14 rank=3/10 b=143 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.032464 diff=-32.320981 abs_err=32.320980
2025-12-23 05:52:35,217 | INFO | TOP_ERR | split=test epoch=14 rank=4/10 b=142 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.021171 diff=-32.309688 abs_err=32.309689
2025-12-23 05:52:35,217 | INFO | TOP_ERR | split=test epoch=14 rank=5/10 b=144 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.018930 diff=-32.307447 abs_err=32.307446
2025-12-23 05:52:35,217 | INFO | TOP_ERR | split=test epoch=14 rank=6/10 b=145 t=4 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.018930 diff=-32.307447 abs_err=32.307446
2025-12-23 05:52:35,217 | INFO | TOP_ERR | split=test epoch=14 rank=7/10 b=140 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.011946 diff=-32.300463 abs_err=32.300465
2025-12-23 05:52:35,218 | INFO | TOP_ERR | split=test epoch=14 rank=8/10 b=138 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.005757 diff=-32.282760 abs_err=32.282761
2025-12-23 05:52:35,218 | INFO | TOP_ERR | split=test epoch=14 rank=9/10 b=137 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.020671 diff=-32.267846 abs_err=32.267845
2025-12-23 05:52:35,218 | INFO | TOP_ERR | split=test epoch=14 rank=10/10 b=136 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.029385 diff=-32.259132 abs_err=32.259132
2025-12-23 05:52:35,218 | INFO | TOP_BEST | split=test epoch=14 rank=1/3 b=96 t=3 var_idx=2 tp=1.064000 y_true=-0.173762 y_pred=-0.171296 diff=0.002467 abs_err=0.002467
2025-12-23 05:52:35,218 | INFO | TOP_BEST | split=test epoch=14 rank=2/3 b=96 t=4 var_idx=2 tp=1.066000 y_true=-0.173762 y_pred=-0.171290 diff=0.002473 abs_err=0.002473
2025-12-23 05:52:35,219 | INFO | TOP_BEST | split=test epoch=14 rank=3/3 b=61 t=5 var_idx=3 tp=1.074000 y_true=-1.877056 y_pred=-1.874466 diff=0.002590 abs_err=0.002590
2025-12-23 05:52:35,219 | INFO | TOP_OK | split=test epoch=14 none_found (no exact matches)
2025-12-23 05:53:31,164 | INFO | TOP_ERR | split=test epoch=19 rank=1/10 b=141 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.060069 diff=-32.348586 abs_err=32.348587
2025-12-23 05:53:31,165 | INFO | TOP_ERR | split=test epoch=19 rank=2/10 b=143 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.045296 diff=-32.333813 abs_err=32.333813
2025-12-23 05:53:31,165 | INFO | TOP_ERR | split=test epoch=19 rank=3/10 b=139 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.043455 diff=-32.331972 abs_err=32.331974
2025-12-23 05:53:31,165 | INFO | TOP_ERR | split=test epoch=19 rank=4/10 b=142 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.037965 diff=-32.326482 abs_err=32.326481
2025-12-23 05:53:31,165 | INFO | TOP_ERR | split=test epoch=19 rank=5/10 b=140 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.029888 diff=-32.318405 abs_err=32.318405
2025-12-23 05:53:31,165 | INFO | TOP_ERR | split=test epoch=19 rank=6/10 b=145 t=4 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.010097 diff=-32.298614 abs_err=32.298615
2025-12-23 05:53:31,165 | INFO | TOP_ERR | split=test epoch=19 rank=7/10 b=144 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.010097 diff=-32.298614 abs_err=32.298615
2025-12-23 05:53:31,165 | INFO | TOP_ERR | split=test epoch=19 rank=8/10 b=138 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.008836 diff=-32.279681 abs_err=32.279682
2025-12-23 05:53:31,165 | INFO | TOP_ERR | split=test epoch=19 rank=9/10 b=136 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.023582 diff=-32.264935 abs_err=32.264935
2025-12-23 05:53:31,165 | INFO | TOP_ERR | split=test epoch=19 rank=10/10 b=137 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.031781 diff=-32.256736 abs_err=32.256737
2025-12-23 05:53:31,166 | INFO | TOP_BEST | split=test epoch=19 rank=1/3 b=102 t=24 var_idx=4 tp=1.294000 y_true=0.458175 y_pred=0.457777 diff=-0.000398 abs_err=0.000398
2025-12-23 05:53:31,166 | INFO | TOP_BEST | split=test epoch=19 rank=2/3 b=46 t=77 var_idx=4 tp=2.776000 y_true=0.092950 y_pred=0.094864 diff=0.001914 abs_err=0.001914
2025-12-23 05:53:31,166 | INFO | TOP_BEST | split=test epoch=19 rank=3/3 b=45 t=85 var_idx=4 tp=2.776000 y_true=0.092950 y_pred=0.094864 diff=0.001914 abs_err=0.001914
2025-12-23 05:53:31,166 | INFO | TOP_OK | split=test epoch=19 none_found (no exact matches)
2025-12-23 05:53:43,767 | INFO | TOP_ERR | split=test epoch=20 rank=1/10 b=143 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.051791 diff=-32.340308 abs_err=32.340309
2025-12-23 05:53:43,768 | INFO | TOP_ERR | split=test epoch=20 rank=2/10 b=142 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.042447 diff=-32.330964 abs_err=32.330963
2025-12-23 05:53:43,768 | INFO | TOP_ERR | split=test epoch=20 rank=3/10 b=141 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.017321 diff=-32.305838 abs_err=32.305840
2025-12-23 05:53:43,768 | INFO | TOP_ERR | split=test epoch=20 rank=4/10 b=145 t=4 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.008854 diff=-32.297371 abs_err=32.297371
2025-12-23 05:53:43,768 | INFO | TOP_ERR | split=test epoch=20 rank=5/10 b=144 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.008854 diff=-32.297371 abs_err=32.297371
2025-12-23 05:53:43,768 | INFO | TOP_ERR | split=test epoch=20 rank=6/10 b=139 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.006990 diff=-32.295507 abs_err=32.295506
2025-12-23 05:53:43,768 | INFO | TOP_ERR | split=test epoch=20 rank=7/10 b=136 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.010547 diff=-32.277970 abs_err=32.277969
2025-12-23 05:53:43,768 | INFO | TOP_ERR | split=test epoch=20 rank=8/10 b=138 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.013176 diff=-32.275341 abs_err=32.275341
2025-12-23 05:53:43,768 | INFO | TOP_ERR | split=test epoch=20 rank=9/10 b=133 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.020986 diff=-32.267531 abs_err=32.267532
2025-12-23 05:53:43,769 | INFO | TOP_ERR | split=test epoch=20 rank=10/10 b=140 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.028901 diff=-32.259616 abs_err=32.259617
2025-12-23 05:53:43,769 | INFO | TOP_BEST | split=test epoch=20 rank=1/3 b=97 t=5 var_idx=4 tp=1.080000 y_true=-0.533148 y_pred=-0.532921 diff=0.000227 abs_err=0.000227
2025-12-23 05:53:43,769 | INFO | TOP_BEST | split=test epoch=20 rank=2/3 b=173 t=45 var_idx=0 tp=1.498000 y_true=-0.069469 y_pred=-0.070608 diff=-0.001139 abs_err=0.001139
2025-12-23 05:53:43,769 | INFO | TOP_BEST | split=test epoch=20 rank=3/3 b=176 t=45 var_idx=0 tp=1.498000 y_true=-0.069469 y_pred=-0.068061 diff=0.001408 abs_err=0.001408
2025-12-23 05:53:43,769 | INFO | TOP_OK | split=test epoch=20 none_found (no exact matches)
2025-12-23 05:54:39,512 | INFO | TOP_ERR | split=test epoch=25 rank=1/10 b=143 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.051778 diff=-32.340295 abs_err=32.340294
2025-12-23 05:54:39,512 | INFO | TOP_ERR | split=test epoch=25 rank=2/10 b=142 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.028650 diff=-32.317167 abs_err=32.317169
2025-12-23 05:54:39,513 | INFO | TOP_ERR | split=test epoch=25 rank=3/10 b=141 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.027934 diff=-32.316451 abs_err=32.316452
2025-12-23 05:54:39,513 | INFO | TOP_ERR | split=test epoch=25 rank=4/10 b=139 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.022187 diff=-32.310704 abs_err=32.310703
2025-12-23 05:54:39,513 | INFO | TOP_ERR | split=test epoch=25 rank=5/10 b=140 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.002288 diff=-32.290805 abs_err=32.290806
2025-12-23 05:54:39,513 | INFO | TOP_ERR | split=test epoch=25 rank=6/10 b=145 t=4 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.002138 diff=-32.290655 abs_err=32.290653
2025-12-23 05:54:39,513 | INFO | TOP_ERR | split=test epoch=25 rank=7/10 b=144 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=-0.002138 diff=-32.290655 abs_err=32.290653
2025-12-23 05:54:39,513 | INFO | TOP_ERR | split=test epoch=25 rank=8/10 b=138 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.019685 diff=-32.268832 abs_err=32.268833
2025-12-23 05:54:39,513 | INFO | TOP_ERR | split=test epoch=25 rank=9/10 b=137 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.061416 diff=-32.227101 abs_err=32.227100
2025-12-23 05:54:39,513 | INFO | TOP_ERR | split=test epoch=25 rank=10/10 b=136 t=8 var_idx=1 tp=1.152000 y_true=32.288517 y_pred=0.078001 diff=-32.210516 abs_err=32.210518
2025-12-23 05:54:39,514 | INFO | TOP_BEST | split=test epoch=25 rank=1/3 b=28 t=7 var_idx=2 tp=1.120000 y_true=0.342020 y_pred=0.340922 diff=-0.001098 abs_err=0.001098
2025-12-23 05:54:39,514 | INFO | TOP_BEST | split=test epoch=25 rank=2/3 b=64 t=1 var_idx=4 tp=1.002000 y_true=-1.159247 y_pred=-1.157665 diff=0.001582 abs_err=0.001582
2025-12-23 05:54:39,514 | INFO | TOP_BEST | split=test epoch=25 rank=3/3 b=172 t=4 var_idx=2 tp=1.072000 y_true=0.084129 y_pred=0.085810 diff=0.001681 abs_err=0.001681
2025-12-23 05:54:39,514 | INFO | TOP_OK | split=test epoch=25 none_found (no exact matches)
