INFO | 2025-12-23 11:12:17
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 24 --batch_size 32 --lr 1e-2 --patience 20 --epoch 300 --nhead 4 --tf_layer 1 --nlayer 1 --te_dim 15 --node_dim 10 --hid_dim 32 --seed 1 --gpu 0 --multi_scales 3,12 --multi_strides 1,6 --fusion concat
INFO | ExpID=42187 PID=540115 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=322124
INFO | ckpt_path=experiments/experiment_42187.ckpt
INFO | args=Namespace(multi_scales='3,12', multi_strides='1,6', fusion='concat', state='def', n=100000000, hop=1, nhead=4, tf_layer=1, nlayer=1, epoch=300, patience=20, history=24, patch_size=24, stride=24, logmode='a', lr=0.01, w_decay=0.0, batch_size=32, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=32, te_dim=15, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=540115, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=501 n_val_batches=168 n_test_batches=168 quantization=0.0 history=24 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=108 time=28.80s lr=0.000625 grad_norm=1.033362 mask_ratio_lastbatch=0.115314 cuda_mem_alloc_mb=246.09 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=109 time=28.26s lr=0.000625 grad_norm=1.166958 mask_ratio_lastbatch=0.104851 cuda_mem_alloc_mb=246.05 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=110 time=29.32s lr=0.000625 grad_norm=1.552011 mask_ratio_lastbatch=0.103255 cuda_mem_alloc_mb=246.09 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=111 time=28.46s lr=0.000625 grad_norm=0.751752 mask_ratio_lastbatch=0.126497 cuda_mem_alloc_mb=245.99 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=112 time=29.84s lr=0.0003125 grad_norm=1.090866 mask_ratio_lastbatch=0.124583 cuda_mem_alloc_mb=245.92 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=113 time=29.32s lr=0.0003125 grad_norm=1.120738 mask_ratio_lastbatch=0.104268 cuda_mem_alloc_mb=246.07 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=114 time=28.34s lr=0.0003125 grad_norm=1.381671 mask_ratio_lastbatch=0.103792 cuda_mem_alloc_mb=246.02 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=115 time=30.33s lr=0.0003125 grad_norm=0.482722 mask_ratio_lastbatch=0.101293 cuda_mem_alloc_mb=246.12 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=116 time=28.04s lr=0.0003125 grad_norm=2.299915 mask_ratio_lastbatch=0.095366 cuda_mem_alloc_mb=245.98 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=117 time=28.64s lr=0.0003125 grad_norm=0.896360 mask_ratio_lastbatch=0.110316 cuda_mem_alloc_mb=245.99 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=118 time=30.94s lr=0.0003125 grad_norm=1.480291 mask_ratio_lastbatch=0.114788 cuda_mem_alloc_mb=246.03 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=119 time=28.01s lr=0.0003125 grad_norm=1.132935 mask_ratio_lastbatch=0.112354 cuda_mem_alloc_mb=245.99 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=120 time=29.00s lr=0.0003125 grad_norm=0.817709 mask_ratio_lastbatch=0.106449 cuda_mem_alloc_mb=245.97 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=121 time=27.98s lr=0.0003125 grad_norm=1.098470 mask_ratio_lastbatch=0.088042 cuda_mem_alloc_mb=246.03 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=122 time=28.07s lr=0.00015625 grad_norm=1.336135 mask_ratio_lastbatch=0.092923 cuda_mem_alloc_mb=246.02 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=123 time=29.49s lr=0.00015625 grad_norm=1.093373 mask_ratio_lastbatch=0.102684 cuda_mem_alloc_mb=245.99 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
