INFO | SYSTEM | epoch=0 time=24.69s lr=1e-05mask_ratio_lastbatch=0.178232
INFO | SYSTEM | epoch=289 time=25.10s lr=1e-06mask_ratio_lastbatch=0.177043
INFO | SYSTEM | epoch=290 time=21.08s lr=1e-06mask_ratio_lastbatch=0.167622
INFO | SYSTEM | epoch=291 time=21.10s lr=1e-06mask_ratio_lastbatch=0.179421
INFO | SYSTEM | epoch=292 time=21.24s lr=1e-06mask_ratio_lastbatch=0.155976
INFO | SYSTEM | epoch=293 time=20.95s lr=1e-06mask_ratio_lastbatch=0.175915
INFO | SYSTEM | epoch=294 time=21.03s lr=1e-06mask_ratio_lastbatch=0.160274
INFO | SYSTEM | epoch=295 time=21.12s lr=1e-06mask_ratio_lastbatch=0.170915
INFO | SYSTEM | epoch=296 time=20.94s lr=1e-06mask_ratio_lastbatch=0.170335
INFO | SYSTEM | epoch=297 time=21.11s lr=1e-06mask_ratio_lastbatch=0.165305
INFO | SYSTEM | epoch=298 time=20.99s lr=1e-06mask_ratio_lastbatch=0.183445
INFO | SYSTEM | epoch=299 time=21.42s lr=1e-06mask_ratio_lastbatch=0.170518
INFO | SYSTEM | epoch=300 time=21.08s lr=1e-06mask_ratio_lastbatch=0.162866
INFO | SYSTEM | epoch=301 time=21.08s lr=1e-06mask_ratio_lastbatch=0.172622
INFO | SYSTEM | epoch=302 time=25.13s lr=1e-06mask_ratio_lastbatch=0.176311
INFO | SYSTEM | epoch=303 time=21.06s lr=1e-06mask_ratio_lastbatch=0.182195
INFO | SYSTEM | epoch=304 time=21.02s lr=1e-06mask_ratio_lastbatch=0.158841
INFO | SYSTEM | epoch=305 time=21.38s lr=1e-06mask_ratio_lastbatch=0.175335
INFO | SYSTEM | epoch=306 time=21.01s lr=1e-06mask_ratio_lastbatch=0.160610
INFO | SYSTEM | epoch=307 time=21.06s lr=1e-06mask_ratio_lastbatch=0.170183
INFO | SYSTEM | epoch=308 time=21.05s lr=1e-06mask_ratio_lastbatch=0.168963
INFO | SYSTEM | epoch=309 time=21.05s lr=1e-06mask_ratio_lastbatch=0.172530
INFO | SYSTEM | epoch=310 time=21.06s lr=1e-06mask_ratio_lastbatch=0.181799
INFO | SYSTEM | epoch=311 time=21.13s lr=1e-06mask_ratio_lastbatch=0.167713
INFO | SYSTEM | epoch=312 time=21.00s lr=1e-06mask_ratio_lastbatch=0.184634
INFO | SYSTEM | epoch=313 time=20.96s lr=1e-06mask_ratio_lastbatch=0.168994
INFO | SYSTEM | epoch=314 time=21.06s lr=1e-06mask_ratio_lastbatch=0.152104
INFO | SYSTEM | epoch=315 time=21.00s lr=1e-06mask_ratio_lastbatch=0.173537
INFO | SYSTEM | epoch=316 time=21.03s lr=1e-06mask_ratio_lastbatch=0.179116
INFO | SYSTEM | epoch=317 time=20.99s lr=1e-06mask_ratio_lastbatch=0.173506
INFO | SYSTEM | epoch=318 time=21.01s lr=1e-06mask_ratio_lastbatch=0.173201
INFO | SYSTEM | epoch=319 time=20.94s lr=1e-06mask_ratio_lastbatch=0.186616
INFO | SYSTEM | epoch=320 time=20.93s lr=1e-06mask_ratio_lastbatch=0.171159
INFO | SYSTEM | epoch=321 time=20.99s lr=1e-06mask_ratio_lastbatch=0.177927
INFO | SYSTEM | epoch=322 time=20.94s lr=1e-06mask_ratio_lastbatch=0.169878
INFO | SYSTEM | epoch=323 time=21.01s lr=1e-06mask_ratio_lastbatch=0.175854
INFO | SYSTEM | epoch=324 time=21.19s lr=1e-06mask_ratio_lastbatch=0.169512
INFO | SYSTEM | epoch=325 time=20.93s lr=1e-06mask_ratio_lastbatch=0.173415
INFO | SYSTEM | epoch=326 time=21.16s lr=1e-06mask_ratio_lastbatch=0.174116
INFO | SYSTEM | epoch=327 time=21.03s lr=1e-06mask_ratio_lastbatch=0.177866
INFO | SYSTEM | epoch=328 time=21.31s lr=1e-06mask_ratio_lastbatch=0.173354
INFO | SYSTEM | epoch=329 time=21.03s lr=1e-06mask_ratio_lastbatch=0.163598
INFO | SYSTEM | epoch=330 time=21.00s lr=1e-06mask_ratio_lastbatch=0.168567
INFO | SYSTEM | epoch=331 time=21.07s lr=1e-06mask_ratio_lastbatch=0.167622
INFO | SYSTEM | epoch=332 time=21.08s lr=1e-06mask_ratio_lastbatch=0.164939
INFO | SYSTEM | epoch=333 time=20.96s lr=1e-06mask_ratio_lastbatch=0.176189
INFO | SYSTEM | epoch=334 time=21.17s lr=1e-06mask_ratio_lastbatch=0.176433
INFO | SYSTEM | epoch=335 time=21.11s lr=1e-06mask_ratio_lastbatch=0.151250
INFO | SYSTEM | epoch=336 time=21.01s lr=1e-06mask_ratio_lastbatch=0.169360
INFO | SYSTEM | epoch=337 time=21.14s lr=1e-06mask_ratio_lastbatch=0.176159
INFO | SYSTEM | epoch=338 time=21.16s lr=1e-06mask_ratio_lastbatch=0.182988
INFO | SYSTEM | epoch=339 time=21.00s lr=1e-06mask_ratio_lastbatch=0.176982
INFO | SYSTEM | epoch=340 time=20.91s lr=1e-06mask_ratio_lastbatch=0.172988
INFO | SYSTEM | epoch=341 time=20.95s lr=1e-06mask_ratio_lastbatch=0.171829
INFO | SYSTEM | epoch=342 time=21.00s lr=1e-06mask_ratio_lastbatch=0.161463
INFO | SYSTEM | epoch=343 time=20.99s lr=1e-06mask_ratio_lastbatch=0.172866
INFO | SYSTEM | epoch=344 time=24.98s lr=1e-06mask_ratio_lastbatch=0.173110
INFO | SYSTEM | epoch=345 time=21.18s lr=1e-06mask_ratio_lastbatch=0.168780
INFO | SYSTEM | epoch=346 time=21.26s lr=1e-06mask_ratio_lastbatch=0.156311
INFO | SYSTEM | epoch=347 time=21.00s lr=1e-06mask_ratio_lastbatch=0.171921
INFO | SYSTEM | epoch=348 time=20.93s lr=1e-06mask_ratio_lastbatch=0.172439
INFO | SYSTEM | epoch=349 time=21.16s lr=1e-06mask_ratio_lastbatch=0.167530
INFO | SYSTEM | epoch=350 time=20.96s lr=1e-06mask_ratio_lastbatch=0.166738
INFO | SYSTEM | epoch=351 time=21.09s lr=1e-06mask_ratio_lastbatch=0.181707
INFO | SYSTEM | epoch=352 time=21.04s lr=1e-06mask_ratio_lastbatch=0.179665
INFO | SYSTEM | epoch=353 time=20.97s lr=1e-06mask_ratio_lastbatch=0.168841
INFO | SYSTEM | epoch=354 time=21.05s lr=1e-06mask_ratio_lastbatch=0.170854
INFO | SYSTEM | epoch=355 time=21.15s lr=1e-06mask_ratio_lastbatch=0.169512
INFO | SYSTEM | epoch=356 time=21.18s lr=1e-06mask_ratio_lastbatch=0.171890
INFO | SYSTEM | epoch=357 time=24.92s lr=1e-06mask_ratio_lastbatch=0.171616
INFO | SYSTEM | epoch=358 time=20.97s lr=1e-06mask_ratio_lastbatch=0.169238
INFO | SYSTEM | epoch=359 time=21.03s lr=1e-06mask_ratio_lastbatch=0.172378
INFO | SYSTEM | epoch=360 time=21.01s lr=1e-06mask_ratio_lastbatch=0.170701
INFO | SYSTEM | epoch=361 time=21.01s lr=1e-06mask_ratio_lastbatch=0.178232
INFO | SYSTEM | epoch=362 time=20.99s lr=1e-06mask_ratio_lastbatch=0.183567
INFO | SYSTEM | epoch=363 time=20.97s lr=1e-06mask_ratio_lastbatch=0.181098
INFO | SYSTEM | epoch=364 time=21.04s lr=1e-06mask_ratio_lastbatch=0.164512
INFO | SYSTEM | epoch=365 time=21.08s lr=1e-06mask_ratio_lastbatch=0.177652
INFO | SYSTEM | epoch=366 time=21.00s lr=1e-06mask_ratio_lastbatch=0.173293
INFO | SYSTEM | epoch=367 time=21.00s lr=1e-06mask_ratio_lastbatch=0.163994
INFO | SYSTEM | epoch=368 time=21.19s lr=1e-06mask_ratio_lastbatch=0.172774
INFO | SYSTEM | epoch=369 time=21.00s lr=1e-06mask_ratio_lastbatch=0.174695
INFO | SYSTEM | epoch=370 time=21.11s lr=1e-06mask_ratio_lastbatch=0.172652
INFO | SYSTEM | epoch=371 time=21.00s lr=1e-06mask_ratio_lastbatch=0.166860
INFO | SYSTEM | epoch=372 time=21.06s lr=1e-06mask_ratio_lastbatch=0.175884
INFO | SYSTEM | epoch=373 time=24.96s lr=1e-06mask_ratio_lastbatch=0.162835
INFO | SYSTEM | epoch=374 time=21.10s lr=1e-06mask_ratio_lastbatch=0.170549
INFO | SYSTEM | epoch=375 time=21.08s lr=1e-06mask_ratio_lastbatch=0.170976
INFO | SYSTEM | epoch=376 time=21.26s lr=1e-06mask_ratio_lastbatch=0.171951
INFO | SYSTEM | epoch=377 time=20.98s lr=1e-06mask_ratio_lastbatch=0.180091
INFO | SYSTEM | epoch=378 time=21.10s lr=1e-06mask_ratio_lastbatch=0.159177
INFO | SYSTEM | epoch=379 time=21.13s lr=1e-06mask_ratio_lastbatch=0.175183
INFO | SYSTEM | epoch=380 time=21.03s lr=1e-06mask_ratio_lastbatch=0.174055
INFO | SYSTEM | epoch=381 time=20.90s lr=1e-06mask_ratio_lastbatch=0.176646
INFO | SYSTEM | epoch=382 time=21.17s lr=1e-06mask_ratio_lastbatch=0.158811
INFO | SYSTEM | epoch=383 time=21.03s lr=1e-06mask_ratio_lastbatch=0.166860
INFO | SYSTEM | epoch=384 time=21.14s lr=1e-06mask_ratio_lastbatch=0.179177
INFO | SYSTEM | epoch=385 time=21.25s lr=1e-06mask_ratio_lastbatch=0.173323
INFO | SYSTEM | epoch=386 time=20.99s lr=1e-06mask_ratio_lastbatch=0.159512
INFO | SYSTEM | epoch=387 time=21.08s lr=1e-06mask_ratio_lastbatch=0.175122
INFO | SYSTEM | epoch=388 time=21.10s lr=1e-06mask_ratio_lastbatch=0.180183
INFO | SYSTEM | epoch=389 time=20.98s lr=1e-06mask_ratio_lastbatch=0.177988
INFO | SYSTEM | epoch=390 time=21.19s lr=1e-06mask_ratio_lastbatch=0.172348
INFO | SYSTEM | epoch=391 time=21.02s lr=1e-06mask_ratio_lastbatch=0.190488
INFO | SYSTEM | epoch=392 time=21.02s lr=1e-06mask_ratio_lastbatch=0.165854
INFO | SYSTEM | epoch=393 time=20.96s lr=1e-06mask_ratio_lastbatch=0.180244
INFO | SYSTEM | epoch=394 time=21.04s lr=1e-06mask_ratio_lastbatch=0.171159
INFO | SYSTEM | epoch=395 time=20.99s lr=1e-06mask_ratio_lastbatch=0.182409
INFO | SYSTEM | epoch=396 time=20.97s lr=1e-06mask_ratio_lastbatch=0.171951
INFO | SYSTEM | epoch=397 time=21.02s lr=1e-06mask_ratio_lastbatch=0.178445
INFO | SYSTEM | epoch=398 time=21.19s lr=1e-06mask_ratio_lastbatch=0.171037
INFO | SYSTEM | epoch=399 time=21.16s lr=1e-06mask_ratio_lastbatch=0.174207
INFO | SYSTEM | epoch=400 time=21.03s lr=1e-06mask_ratio_lastbatch=0.184970
INFO | SYSTEM | epoch=401 time=20.94s lr=1e-06mask_ratio_lastbatch=0.182409
INFO | SYSTEM | epoch=402 time=21.02s lr=1e-06mask_ratio_lastbatch=0.175274
INFO | SYSTEM | epoch=403 time=21.03s lr=1e-06mask_ratio_lastbatch=0.173780
INFO | SYSTEM | epoch=404 time=21.02s lr=1e-06mask_ratio_lastbatch=0.171799
INFO | SYSTEM | epoch=405 time=21.05s lr=1e-06mask_ratio_lastbatch=0.177774
INFO | SYSTEM | epoch=406 time=21.08s lr=1e-06mask_ratio_lastbatch=0.157988
INFO | SYSTEM | epoch=407 time=20.98s lr=1e-06mask_ratio_lastbatch=0.170762
INFO | SYSTEM | epoch=408 time=21.14s lr=1e-06mask_ratio_lastbatch=0.180945
INFO | SYSTEM | epoch=409 time=20.98s lr=1e-06mask_ratio_lastbatch=0.158079
INFO | SYSTEM | epoch=410 time=21.08s lr=1e-06mask_ratio_lastbatch=0.175732
