INFO | Test - WorstChannelByMAE: ch=0 mae=0.468663 (n=8076)
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 077, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.35404
INFO | Val - Loss, MSE, MAE: 0.71477, 0.71477, 0.32515
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 078, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.24226
INFO | Val - Loss, MSE, MAE: 0.71593, 0.71593, 0.32673
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 079, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.31951
INFO | Val - Loss, MSE, MAE: 0.71510, 0.71510, 0.32768
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 080, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.41659
INFO | Val - Loss, MSE, MAE: 0.71573, 0.71573, 0.32572
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 081, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.47054
INFO | Val - Loss, MSE, MAE: 0.71736, 0.71736, 0.32682
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
